sourceAccount,targetAccount,amount,currency,transactionDate,isInternational
ES3648838751283044114186,ES0771663225732321594056,1091.37,GTQ,2025-01-24 11:14:47.396747,False
ES9848186807513688396090,ES4253604153608723724140,409.96,GTQ,2025-01-22 20:41:20.763482,False
ES7994569314594447412430,ES1523176626011150575830,803.53,USD,2025-01-17 10:47:48.812429,False
ES9811296749488686762763,ES1433379299732775142793,540.38,USD,2025-02-04 01:51:18.218856,False
ES9010327256851104163294,ES1305590697011405065925,3321.8,GTQ,2025-02-04 14:32:22.261688,False
ES0988645520961603428725,ES0570757628836181125591,4415.79,EUR,2025-02-02 14:51:06.591457,False
ES9876250924681282418927,ES5979224478086977647318,2061.83,GTQ,2025-01-27 19:09:08.225116,False
ES5685062821279379662179,ES2353288281232747518816,3234.13,USD,2025-01-12 22:52:04.876540,True
ES7045757407278798084622,ES0393612126817505978199,1235.96,EUR,2025-01-15 21:02:20.821353,True
ES1577607097391088541031,ES9598306125390988048555,2871.25,GTQ,2025-01-15 07:05:51.048198,True
ES5598509205408114640738,ES5343474896214137851275,3031.37,GTQ,2025-01-02 13:44:33.828434,False
ES1510834583621794386754,ES8752310066940593797629,4159.06,EUR,2025-02-19 15:24:41.201138,True
ES4102963442817154495374,ES0415002623097843964180,1998.52,EUR,2025-01-16 18:16:03.548185,False
ES5655085914918711723534,ES4826322338986112018824,272.55,GTQ,2025-01-12 03:10:12.820891,False
ES2931784996231298509576,ES9716548339968763778220,933.71,EUR,2025-02-18 18:02:01.578851,False
ES5561835311227724425662,ES3062461109410646676593,103.63,USD,2025-01-21 20:36:15.249873,True
ES1926008958632373551829,ES4446804869097140858154,3803.69,GTQ,2025-01-22 14:21:46.439445,True
ES4513979835584243090405,ES8363821458981278653471,3817.45,GTQ,2025-02-19 01:19:05.454331,True
ES4102963442817154495374,ES2009100568815657785848,1496.41,EUR,2025-02-03 21:04:40.287435,True
ES2183849012449864346701,ES8572209776742916094999,2963.51,EUR,2025-02-14 14:24:08.428777,True
ES6281203367857077154930,ES6988195482935797452522,2105.16,USD,2025-02-25 20:27:15.635837,True
ES0207116358934168451334,ES0916015699111696843314,3298.79,EUR,2025-02-16 18:27:08.973383,False
ES5136224433798770992559,ES7073976880694365494118,563.38,GTQ,2025-02-04 08:50:44.838847,False
ES4965850870790651198131,ES2622664154376017369207,283.92,EUR,2025-01-05 20:29:32.325090,True
ES9814034394386591696413,ES4800438012097482159348,1099.76,GTQ,2025-01-17 17:10:19.138657,False
ES2736503132234617936634,ES5903655172164597409760,2866.49,USD,2025-01-03 14:21:36.033270,False
ES3737616638540724473065,ES0248989348471896770967,1364.17,USD,2025-02-13 05:47:27.432610,False
ES1366961813063243717279,ES5061945507179736578277,3298.58,USD,2025-02-24 21:36:40.324563,True
ES2397764081572739022947,ES2975748808499201694487,4431.43,EUR,2025-01-12 22:16:18.841057,True
ES4431585309135387295549,ES9460885298075418556577,4684.91,GTQ,2025-01-18 00:33:02.948851,False
ES0490144684276164916177,ES7429100235971314622604,474.84,EUR,2025-01-08 12:36:31.403261,False
ES5523708869641107540586,ES4757531323411484583511,1008.25,USD,2025-01-24 02:20:34.077979,False
ES8314708894725361861853,ES5613457083640888675663,4500.64,EUR,2025-01-11 13:36:20.078842,True
ES3378971111992344449923,ES9025668951585071000743,991.17,USD,2025-02-15 16:29:44.796024,False
ES0499076527365304407223,ES9481278569747398008009,4474.85,GTQ,2025-01-03 20:53:53.760014,False
ES9440567266180383895913,ES0959757367122906552134,2106.91,USD,2025-02-10 03:30:24.134784,False
ES4767415671144922124985,ES6282596111490483490002,1050.06,EUR,2025-02-20 11:48:47.734341,False
ES2840282611829761783968,ES8597346969826339952109,4873.64,EUR,2025-02-18 02:23:39.494639,False
ES2491174791671282640309,ES2173758587703300980689,2372.17,EUR,2025-01-31 08:11:37.510460,True
ES2625766207046894896321,ES3737748452419886708771,2212.49,USD,2025-01-01 04:43:41.109131,False
ES9567726771918302188864,ES9436886856712713793212,2827.51,USD,2025-02-02 12:49:02.409136,False
ES5878633169060066549768,ES8384842317559198663060,215.47,USD,2025-01-19 05:54:04.156015,False
ES7086237332739003496676,ES0606203047144689829635,2232.03,EUR,2025-02-17 09:59:17.578445,False
ES5206448923783702581670,ES6946346641783305147724,2486.09,USD,2025-01-29 12:45:58.369164,False
ES2308757484602098077275,ES9830822031122306559811,3906.71,USD,2025-02-23 09:55:21.642398,False
ES9368541042435344190577,ES7601309909378698310061,2248.69,USD,2025-02-25 00:47:34.380685,True
ES6785914450568437895027,ES6394098849354469068730,1474.18,GTQ,2025-02-17 03:54:34.513277,False
ES8889661194447115776377,ES2933260650477411352623,1898.72,USD,2025-02-04 15:49:41.228610,False
ES3444387743879646223885,ES7400331512633152376440,216.9,GTQ,2025-01-26 20:30:46.075462,False
ES1515429364075034973809,ES3698012849164773578001,2583.43,GTQ,2025-02-06 08:57:06.535665,False
ES7372042202202404382446,ES9723852518479880442417,70.32,USD,2025-02-13 17:38:57.819558,False
ES6770331263676574873263,ES8814675066517116942585,4373.24,GTQ,2025-01-01 19:32:17.902360,False
ES1228186364336808466347,ES3688155377194931222170,4718.6,USD,2025-01-22 22:12:43.462050,True
ES9814034394386591696413,ES4135833216616126800611,1399.85,EUR,2025-02-17 09:35:43.767032,True
ES8922832972979375752232,ES9380744944305369846925,172.18,USD,2025-01-04 18:16:38.144682,False
ES7975318462795326594966,ES5206448923783702581670,1316.63,EUR,2025-01-05 12:35:30.519215,True
ES3648838751283044114186,ES9496247170470755569543,4233.69,GTQ,2025-01-08 19:03:49.843027,False
ES9848186807513688396090,ES1835939052414214173306,1475.06,EUR,2025-02-26 02:19:59.554619,False
ES1648715541356419746728,ES6017480049775942907987,2290.61,EUR,2025-02-14 08:45:48.440257,False
ES7740387598847819839301,ES4884216498803600318534,3764.68,GTQ,2025-01-23 00:54:00.467797,False
ES3201988811555265052736,ES1879692392441981432102,1289.47,EUR,2025-01-24 03:58:16.809405,False
ES3578662248277519347711,ES5785312005933379830495,4385.43,USD,2025-01-30 10:57:12.436109,False
ES6844442248424703344645,ES1271582399127901510789,4047.58,USD,2025-01-11 02:54:02.862514,False
ES9481278569747398008009,ES7817784621571201478815,4412.52,USD,2025-01-08 10:48:08.037776,False
ES4205711583941226437541,ES7438889558236132983105,3735.26,GTQ,2025-01-21 00:17:59.612253,True
ES6042521892975498348296,ES8079412509404978800303,754.27,EUR,2025-01-19 09:32:13.445232,True
ES5662777540390714146439,ES7844973767273775565142,558.88,GTQ,2025-01-15 20:20:13.245020,False
ES8979756870731355565898,ES7341626074533787943578,3490.55,GTQ,2025-01-18 09:15:36.004461,False
ES2843901350441752862356,ES7235824981983961876953,4881.7,EUR,2025-02-04 04:07:45.449775,False
ES6895548588851595790958,ES8112986761093788768390,2147.74,EUR,2025-01-03 20:34:54.089344,True
ES8364812841892765053572,ES6625941375940781856637,1247.41,EUR,2025-02-21 22:20:28.024588,False
ES5802453581590253494967,ES8110314498399499114740,1235.78,USD,2025-02-09 11:33:14.971635,False
ES6352663983491525287731,ES6427302031535675370062,2205.76,USD,2025-01-24 15:48:30.028483,True
ES3572649238077861503648,ES3391800519726783454689,2360.31,USD,2025-02-22 17:34:17.793699,True
ES8384842317559198663060,ES6326315505829657290784,925.22,EUR,2025-02-07 20:06:51.149722,False
ES4071840474767686829916,ES4974662511740534374293,3215.44,USD,2025-01-09 01:27:51.702215,True
ES4557042657552820530657,ES4707567661224499143550,2266.09,GTQ,2025-01-16 07:16:15.006783,False
ES3923140348986509811915,ES9689997341067194392167,2516.88,EUR,2025-01-06 21:19:25.286505,True
ES5685792370127725752077,ES7325846676701551662386,3759.64,GTQ,2025-01-30 03:49:25.354774,False
ES9065300877654142720795,ES3648838751283044114186,3401.89,USD,2025-01-26 13:58:01.751290,False
ES3509446678256558378884,ES3360566251268451886930,3712.04,EUR,2025-02-24 05:17:56.268129,False
ES2230482171467575884263,ES6210728895890435969556,4220.77,GTQ,2025-01-23 16:39:22.585749,False
ES5247692976747822955613,ES0278757066422030322797,703.6,USD,2025-02-06 12:25:22.264678,False
ES2320958449833500056315,ES8602522756199717989035,3243.08,GTQ,2025-01-16 08:53:34.405813,False
ES2004369986743340099069,ES1862037053317606618541,3826.56,GTQ,2025-01-02 11:40:38.190001,False
ES0660452484461801345740,ES6945146569512823639477,2219.48,EUR,2025-01-20 16:59:42.391374,False
ES2397764081572739022947,ES4833375129241264134404,4196.29,USD,2025-02-25 22:24:15.462718,False
ES0885804866535989692439,ES3283898432443310597935,2893.62,GTQ,2025-01-14 12:41:08.863603,True
ES1764063716108686002351,ES1548569532026285522806,4718.09,GTQ,2025-01-06 19:55:40.383475,True
ES8190064993283648131289,ES4527151455165559663487,2549.76,GTQ,2025-01-28 17:53:09.698690,True
ES4655093978866627238123,ES9230984060200429269241,4083.84,USD,2025-02-08 03:38:12.242559,False
ES1778160038951054685432,ES6136738591080196092757,778.05,GTQ,2025-01-21 10:45:05.717014,False
ES0609249267350678182195,ES3635282767333106340180,3849.63,USD,2025-02-21 16:31:47.312776,False
ES4032042695085247134748,ES6548334763744193873811,3690.31,USD,2025-01-12 15:28:49.244274,False
ES8088899575736585192774,ES4965850870790651198131,1546.73,EUR,2025-01-29 07:20:33.701944,True
ES8969263866011388540788,ES4129074525234470363479,1466.76,USD,2025-02-15 00:01:19.179228,True
ES1347370062553947276027,ES5211258329780816395339,2960.88,GTQ,2025-01-20 08:50:23.485933,True
ES0645602198235637888597,ES5596497431385701941785,444.62,USD,2025-02-05 08:40:32.227630,False
ES1591917455170705957697,ES3676817671122949378299,4947.94,GTQ,2025-02-20 11:29:11.272768,True
ES3273322752272831191055,ES0490144684276164916177,1800.37,GTQ,2025-01-02 19:06:40.364423,False
ES1079744694605525591486,ES5526265312243854117710,4969.48,GTQ,2025-01-17 12:15:30.015887,True
ES5784701673350546355970,ES6116704748279381181701,1706.49,GTQ,2025-02-05 13:43:14.470486,False
ES5760510089322228014529,ES2641655157948696223775,1845.64,GTQ,2025-02-08 10:14:43.512812,True
ES4524323951068014587632,ES6193589292584310940203,1167.68,GTQ,2025-01-03 12:47:28.995878,False
ES6799029635583137362265,ES5987852034370778876144,1234.33,USD,2025-01-13 09:38:14.147232,True
ES5727832729595802395015,ES9652558705397197749076,3471.75,GTQ,2025-02-04 15:28:34.964124,True
ES8314289310258605440503,ES8601919860806793088508,2698.5,EUR,2025-02-11 11:06:41.404308,False
ES4653670298410875775452,ES8054443483553851289994,4637.84,EUR,2025-02-01 07:12:37.881325,False
ES7935949315320123922995,ES2757246552698605128252,1362.69,USD,2025-01-08 19:09:13.356853,True
ES2368951874495511325252,ES3635282767333106340180,3229.55,GTQ,2025-02-08 15:13:36.228833,True
ES6514726992456217495954,ES0317771416911997030857,3255.95,EUR,2025-01-27 13:38:32.754924,True
ES3107618648167542192925,ES7019296221924921403939,3273.7,USD,2025-02-08 23:33:32.263742,False
ES4536156963683347271608,ES0248989348471896770967,4698.02,USD,2025-01-03 07:42:20.717186,True
ES5231008060629310405239,ES7224381933775534479749,4685.21,USD,2025-01-30 01:55:16.596985,False
ES5474886619502606151665,ES2231563990443584749457,222.23,USD,2025-01-02 23:15:27.993739,True
ES8343733204070314664762,ES1982491985915381323996,3149.23,USD,2025-02-05 23:47:25.641769,True
ES5031965146167577857908,ES9542882091495441470713,2016.53,GTQ,2025-01-04 00:25:46.742759,True
ES5280358744044530664414,ES7799820026433827104790,2078.95,USD,2025-02-24 16:03:57.912904,False
ES0355474245885320019180,ES2625898603161875413612,4213.81,EUR,2025-01-17 11:53:33.117615,True
ES2227785921446359390831,ES4831454883180766852124,106.01,USD,2025-01-04 12:59:09.635246,False
ES0959757367122906552134,ES7620905558895418480269,927.42,GTQ,2025-01-14 07:54:33.710827,False
ES3737881370348599900573,ES1648715541356419746728,453.2,EUR,2025-02-05 04:55:40.481872,True
ES1986595490743648811829,ES2659247182405432217731,2965.76,USD,2025-02-01 09:38:36.367413,False
ES4767415671144922124985,ES9229842031464894698541,865.74,EUR,2025-01-02 14:03:07.469217,False
ES6522902728615700293410,ES8555558255565484961746,87.62,USD,2025-02-19 02:48:57.060158,True
ES6217078277398947657567,ES2783295548533937226309,1208.14,USD,2025-01-24 01:31:33.627732,False
ES1139589136115711667537,ES1448553226499619443128,3789.48,USD,2025-01-03 04:34:28.565268,False
ES1480469903016169494169,ES4655093978866627238123,4507.76,EUR,2025-02-17 11:53:11.305095,False
ES5096484075144215470968,ES4231376491623925261183,1637.06,GTQ,2025-02-20 18:34:31.424248,False
ES2819986285352080976655,ES0660728322655807825482,927.56,EUR,2025-02-11 01:24:07.256545,False
ES3427426372759101910112,ES0555386974163876198726,4108.39,EUR,2025-01-22 00:35:35.477409,True
ES4933200311077598942385,ES7740333211337428045563,64.65,GTQ,2025-01-29 03:57:15.068658,False
ES7195371687435952783195,ES4209009530472506016636,4652.93,USD,2025-01-05 23:41:58.626949,False
ES0393612126817505978199,ES0562758913841282997146,4385.76,USD,2025-01-17 02:41:57.601790,False
ES0685341605546750061199,ES4262416106429485270100,2931.98,USD,2025-01-14 09:41:00.215336,True
ES3951461854287178325723,ES8363239623931323009774,1250.73,USD,2025-02-01 00:53:43.828018,False
ES9598306125390988048555,ES2699759891561026841212,2031.29,GTQ,2025-01-18 22:05:05.512949,True
ES4891379968027356014789,ES4915977757552945371644,1889.85,EUR,2025-02-11 04:36:00.726561,True
ES3658421150267033062848,ES6496037515504005785756,3773.53,USD,2025-02-12 18:39:44.026707,False
ES5920397484750775847455,ES5849691462671268700339,4223.86,GTQ,2025-01-23 22:57:03.588466,False
ES5662340348628144379039,ES0859233852471842360924,1780.75,GTQ,2025-01-11 23:43:06.675354,False
ES7601309909378698310061,ES0474684436232243411722,3771.96,GTQ,2025-01-30 02:36:30.675855,False
ES8590721935806098193382,ES7885036992413268116434,3896.63,EUR,2025-01-25 03:51:05.068130,True
ES7409631892748437633301,ES5087846017537700645613,4369.78,GTQ,2025-02-16 21:52:42.150088,False
ES6217078277398947657567,ES8393982884405312331492,4495.32,GTQ,2025-02-11 14:43:23.253662,True
ES6689097243430868281079,ES0739165157200959556355,4372.65,GTQ,2025-02-04 06:39:28.265378,False
ES4525041329963487262406,ES6710725691336269477379,2593.68,EUR,2025-01-30 14:48:19.733816,False
ES7088903795168589831381,ES1260068123883033023406,4995.32,USD,2025-02-08 17:13:04.612758,True
ES8336199258690112877893,ES2263429450147915373366,1911.99,EUR,2025-01-06 01:55:14.706014,False
ES9103279084870970774050,ES7589995242464348682278,377.71,EUR,2025-01-18 19:39:52.259162,False
ES5866618012888423216990,ES4591027583365085698762,2428.16,GTQ,2025-02-14 17:08:49.534085,True
ES7076310850247541299087,ES9025668951585071000743,261.98,EUR,2025-02-15 00:50:59.818312,True
ES0417883840724268853588,ES4389425069650716516109,1940.89,USD,2025-01-29 07:52:41.684650,False
ES4440870173953519386163,ES9387995450504095748983,652.77,EUR,2025-01-12 00:44:09.972478,False
ES9547331781548059571798,ES0477010383746609678880,4832.83,GTQ,2025-01-20 03:53:44.493354,False
ES2126682848204571642190,ES5760510089322228014529,4463.78,EUR,2025-01-05 21:10:54.572655,True
ES7671760195595103827764,ES3378971111992344449923,3688.81,GTQ,2025-01-26 06:15:47.265452,True
ES1507383563900060780749,ES5950037356787732537488,3759.96,GTQ,2025-01-26 14:29:11.775284,False
ES0671374570615143362515,ES0288319951702993918924,2005.09,GTQ,2025-01-28 23:37:30.519381,False
ES3331851559961018869785,ES3069538700244875139859,2260.19,USD,2025-01-02 16:51:00.802403,False
ES4673249494832365118759,ES0808790293931081408951,2174.8,EUR,2025-01-07 06:42:45.766114,True
ES4091484754968700693837,ES6552524687215554837659,2630.71,USD,2025-01-20 12:39:34.579103,False
ES8532395634544473541812,ES5259111326649151085979,4067.36,USD,2025-01-07 11:27:52.220263,False
ES3887447495712033337469,ES0670886968247586882912,2644.12,USD,2025-02-01 20:27:31.220830,True
ES5102674134681609914802,ES0523967906111322118731,2018.23,USD,2025-01-14 07:32:36.979967,True
ES0827254211964834575435,ES2268524577885809480910,1455.07,USD,2025-02-02 22:58:59.765086,False
ES8465315543270002038001,ES8215706599356784671622,742.5,GTQ,2025-01-29 04:04:03.492506,True
ES6878979870943618713808,ES1629263410000841886696,1531.75,GTQ,2025-01-02 19:23:51.329154,True
ES2482890595012107492367,ES0278777943583566171480,4354.87,GTQ,2025-01-16 04:43:18.692774,True
ES1854173122855393817817,ES9162441075961630186336,599.86,USD,2025-02-20 13:13:16.961783,False
ES2717041087079107292093,ES1260068123883033023406,4506.66,GTQ,2025-01-19 22:01:52.616822,False
ES8555558255565484961746,ES6263100982522105819760,2961.27,GTQ,2025-02-05 13:32:31.184921,False
ES3425106076274791246613,ES9585431982811127028794,4165.79,EUR,2025-01-30 03:27:59.361215,False
ES8900687551731692494324,ES8746240738537777191343,3931.66,GTQ,2025-01-12 14:11:22.427585,True
ES9557001467506901404970,ES8244008412423051231159,66.67,GTQ,2025-01-20 16:14:36.068372,True
ES0859613824046107648791,ES8116583224650326846713,921.43,EUR,2025-01-21 18:03:02.263912,True
ES8343733204070314664762,ES6560163010994177404359,4663.12,EUR,2025-01-20 20:36:30.452366,False
ES6953498374001155895065,ES5844071303789285971947,4003.99,GTQ,2025-01-15 07:33:07.917259,False
ES5404241320213711286946,ES1161302834530329978522,3106.0,USD,2025-01-06 02:00:16.191092,True
ES4181216403572649672618,ES8663025868304825447678,1856.41,GTQ,2025-01-01 22:43:31.235471,True
ES5134268131329680964287,ES3520280217099545012340,435.02,GTQ,2025-01-02 23:06:53.243185,False
ES4513979835584243090405,ES5848315150440462577454,4676.86,EUR,2025-01-11 04:57:02.748579,False
ES0501128862949871820676,ES4714043038678186949406,4682.87,EUR,2025-01-26 18:51:12.152471,False
ES7368416511387601792582,ES1857908661210321953380,3790.9,GTQ,2025-02-02 08:29:30.368827,False
ES0515259602341080344182,ES8596333528464733621580,43.57,USD,2025-02-16 22:57:18.939047,False
ES4519414512405747189399,ES8375689770102595807242,611.37,USD,2025-02-10 22:25:03.951354,False
ES2933260650477411352623,ES2267029249493171628022,371.99,USD,2025-01-25 17:36:03.290311,False
ES2227785921446359390831,ES2154619064688849886109,1585.59,EUR,2025-01-14 02:05:56.427923,True
ES6735638401859587867811,ES0828525634517756472684,2486.04,EUR,2025-01-23 23:22:35.788803,True
ES3340661764492470050697,ES6886877065287776387877,375.64,EUR,2025-01-09 20:54:20.841693,True
ES7295136195508703466991,ES7640633431412676036085,439.94,GTQ,2025-02-07 18:43:23.114860,True
